City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
701,Shahreza,IR,32.0339,51.8794,100.35,7,1,17.76,clear sky
702,Chumikan,RU,54.7183,135.315,54.07,95,100,9.15,overcast clouds
703,Nha Trang,VN,12.25,109.1833,86.0,79,18,3.91,few clouds
704,Ambilobe,MG,-13.2,49.05,88.09,30,6,4.21,clear sky
705,Viedma,AR,-40.8135,-62.9967,45.34,78,100,11.1,moderate rain
706,Fort-Shevchenko,KZ,44.5086,50.263,77.85,60,0,16.6,clear sky
707,Dzhebariki-Khaya,RU,62.2167,135.8,68.18,55,75,8.01,broken clouds
708,Payson,US,40.0444,-111.7321,68.29,69,0,4.61,clear sky
709,Camopi,GF,3.1655,-52.3158,74.41,94,58,2.13,broken clouds
710,Yarega,RU,63.4354,53.5765,68.29,36,97,3.83,overcast clouds
711,Lodja,CD,-3.4833,23.4333,97.92,25,91,3.53,overcast clouds
712,Palauig,PH,15.435,119.9045,83.03,81,81,4.54,heavy intensity rain
713,Torring,DK,55.85,9.4833,74.98,80,100,5.91,overcast clouds
714,Manzhouli,CN,49.6,117.4333,72.68,70,96,4.16,overcast clouds
715,Yarmouth,US,41.7057,-70.2286,79.27,91,100,20.71,mist
716,Brooks,CA,50.5834,-111.8851,60.04,88,100,19.13,overcast clouds
717,Kenai,US,60.5544,-151.2583,57.02,95,100,4.61,overcast clouds
718,Hirara,JP,24.8,125.2833,85.55,74,68,5.77,broken clouds
719,Aquiraz,BR,-3.9014,-38.3911,79.18,64,49,14.81,scattered clouds
